# hostname;interval;timestamp;cpu;total;dropd;squeezd;rx_rps;flw_lim;blg_len
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;7;0.57;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;8;1.35;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;9;0.52;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;10;1.09;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:40:06;11;0.18;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;all;73.28;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;0;0.53;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;1;0.17;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;2;0.32;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;3;6.64;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;4;1.07;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;5;1.37;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;6;58.66;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;7;0.31;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;8;1.06;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;9;0.84;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;10;1.63;0.0;0.0;0.0;0.0;0
pablolaptop.pegaso.lan;601;2024-06-08 20:50:06;11;0.66;0.0;0.0;0.0;0.0;0
